TickMSC,Time,Bid,Ask,Spread,BidVol,AskVol,Ping
1767260914063,2026.01.01 09:48:34.063,1.0793356484031629,1.0794356484031629,10,12,11,31
1767260915109,2026.01.01 09:48:35.109,1.0793632151139674,1.0794932151139673,13,1,1,36
1767260916243,2026.01.01 09:48:36.243,1.0794071377926173,1.0796171377926174,21,10,1,21
1767260917181,2026.01.01 09:48:37.181,1.0793564190448184,1.0795864190448183,23,4,11,36
1767260917713,2026.01.01 09:48:37.713,1.079329972919699,1.079539972919699,21,13,12,40
1767260919198,2026.01.01 09:48:39.198,1.0793053789850966,1.0794853789850967,18,9,4,26
1767260919638,2026.01.01 09:48:39.638,1.0792601833768385,1.0794801833768386,22,8,1,25
1767260920440,2026.01.01 09:48:40.440,1.0791702626807704,1.0792702626807704,10,3,7,25
1767260920982,2026.01.01 09:48:40.982,1.0790075387337057,1.0791075387337057,10,6,8,41
1767260921970,2026.01.01 09:48:41.970,1.0790673113692932,1.0791973113692932,13,11,3,27
1767260923296,2026.01.01 09:48:43.296,1.078989616719071,1.0792196167190709,23,9,14,24
1767260924115,2026.01.01 09:48:44.115,1.0790679421754061,1.079187942175406,12,8,1,34
1767260925037,2026.01.01 09:48:45.037,1.079104912649837,1.079264912649837,16,7,3,26
1767260926171,2026.01.01 09:48:46.171,1.0790846282308466,1.0792846282308466,20,7,2,22
1767260927508,2026.01.01 09:48:47.508,1.0791154493360875,1.0792354493360874,12,1,6,44
1767260928388,2026.01.01 09:48:48.388,1.0791367059984232,1.0792367059984231,10,5,11,29
1767260928937,2026.01.01 09:48:48.937,1.0790816172802762,1.0792916172802762,21,7,7,22
1767260929970,2026.01.01 09:48:49.970,1.0790808683915947,1.0793208683915947,24,14,9,33
1767260931358,2026.01.01 09:48:51.358,1.0790318764529676,1.0792318764529676,20,13,5,41
1767260932694,2026.01.01 09:48:52.694,1.079064582853076,1.079254582853076,19,2,4,22
1767260932930,2026.01.01 09:48:52.930,1.0790288218054862,1.0791388218054863,11,6,1,20
1767260934199,2026.01.01 09:48:54.199,1.0790239903286762,1.0801239903286763,110,14,11,264
1767260935081,2026.01.01 09:48:55.081,1.0790170003827257,1.0792370003827259,22,2,14,38
1767260935982,2026.01.01 09:48:55.982,1.0790230793327527,1.0791530793327526,13,3,6,23
1767260937470,2026.01.01 09:48:57.470,1.0791062070868085,1.0792062070868085,10,1,11,21
1767260938516,2026.01.01 09:48:58.516,1.0790941590576657,1.0791941590576657,10,3,8,44
1767260938735,2026.01.01 09:48:58.735,1.0791550554147644,1.0793650554147645,21,7,4,30
1767260939485,2026.01.01 09:48:59.485,1.079179055264481,1.079409055264481,23,5,1,43
1767260939891,2026.01.01 09:48:59.891,1.079249975391783,1.079419975391783,17,4,14,31
1767260941024,2026.01.01 09:49:01.024,1.0792330536025423,1.0793930536025422,16,13,14,32
1767260941064,2026.01.01 09:49:01.064,1.0792678604146406,1.0794978604146406,23,12,5,35
1767260941971,2026.01.01 09:49:01.971,1.0792648970135106,1.0794348970135106,17,8,10,35
1767260942629,2026.01.01 09:49:02.629,1.0791154273624526,1.0793354273624527,22,8,5,38
1767260942967,2026.01.01 09:49:02.967,1.0790609351832015,1.0791909351832014,13,1,2,42
1767260944166,2026.01.01 09:49:04.166,1.079090054030499,1.0792400540304992,15,9,6,39
1767260945658,2026.01.01 09:49:05.658,1.079115867276313,1.079355867276313,24,14,10,40
1767260946619,2026.01.01 09:49:06.619,1.0790511184068814,1.0792711184068815,22,9,9,39
1767260947752,2026.01.01 09:49:07.752,1.0790621367843234,1.0791821367843233,12,2,14,28
1767260948382,2026.01.01 09:49:08.382,1.0790872997956495,1.0792872997956495,20,2,6,35
1767260949588,2026.01.01 09:49:09.588,1.0790855665171626,1.0793055665171627,22,8,8,26
1767260949759,2026.01.01 09:49:09.759,1.0791220074490457,1.0792920074490457,17,12,10,32
1767260950544,2026.01.01 09:49:10.544,1.0791516352144421,1.079281635214442,13,11,3,23
1767260951840,2026.01.01 09:49:11.840,1.0791498780354718,1.0792698780354717,12,6,10,32
1767260952123,2026.01.01 09:49:12.123,1.0791243367945287,1.0792543367945286,13,3,2,27
1767260953159,2026.01.01 09:49:13.159,1.0791764638741332,1.0793264638741333,15,12,4,21
1767260954220,2026.01.01 09:49:14.220,1.0791996219790272,1.0793996219790272,20,2,12,26
1767260954555,2026.01.01 09:49:14.555,1.0791305503464008,1.0792905503464008,16,5,9,30
1767260955504,2026.01.01 09:49:15.504,1.0791415952292047,1.0793015952292047,16,8,9,36
1767260956686,2026.01.01 09:49:16.686,1.079084043993732,1.0793140439937319,23,6,3,43
1767260957235,2026.01.01 09:49:17.235,1.0790358155971105,1.0792758155971105,24,12,12,33
1767260957732,2026.01.01 09:49:17.732,1.0790032200953412,1.0792132200953413,21,3,13,32
1767260958563,2026.01.01 09:49:18.563,1.0790054637571243,1.0791354637571242,13,12,1,34
1767260960034,2026.01.01 09:49:20.034,1.0790241880360036,1.0791941880360036,17,12,1,41
1767260961132,2026.01.01 09:49:21.132,1.0790037409415416,1.0791637409415415,16,9,4,40
1767260961497,2026.01.01 09:49:21.497,1.078985481810727,1.079095481810727,11,8,4,44
1767260962782,2026.01.01 09:49:22.782,1.0789603196279618,1.079180319627962,22,10,11,28
1767260963026,2026.01.01 09:49:23.026,1.0790126953098162,1.0791826953098163,17,6,12,22
1767260963262,2026.01.01 09:49:23.262,1.0788700481346363,1.0790500481346363,18,1,10,44
1767260964608,2026.01.01 09:49:24.608,1.0788546142641526,1.0789946142641527,14,2,6,32
1767260964666,2026.01.01 09:49:24.666,1.0789318635039216,1.0791718635039216,24,4,5,32
1767260964793,2026.01.01 09:49:24.793,1.0789577250064355,1.0790877250064355,13,2,6,28
1767260964856,2026.01.01 09:49:24.856,1.079021067368464,1.079151067368464,13,3,10,37
1767260965430,2026.01.01 09:49:25.430,1.0789193549254883,1.0791393549254884,22,14,7,24
1767260966507,2026.01.01 09:49:26.507,1.078857242463915,1.0789872424639149,13,8,7,30
1767260966569,2026.01.01 09:49:26.569,1.0788829448709492,1.0790329448709493,15,9,10,21
1767260967136,2026.01.01 09:49:27.136,1.078960476400612,1.079160476400612,20,6,14,36
1767260968271,2026.01.01 09:49:28.271,1.0789034145897698,1.0790334145897698,13,4,10,42
1767260969148,2026.01.01 09:49:29.148,1.0788840265006345,1.0790440265006345,16,11,9,39
1767260969555,2026.01.01 09:49:29.555,1.078904099707728,1.0790640997077279,16,2,6,40
1767260970726,2026.01.01 09:49:30.726,1.0788314747878736,1.0789714747878736,14,7,8,23
1767260971410,2026.01.01 09:49:31.410,1.0788575593508525,1.0790775593508526,22,10,2,41
1767260971806,2026.01.01 09:49:31.806,1.0787237751184007,1.0788637751184007,14,11,8,37
1767260971926,2026.01.01 09:49:31.926,1.078748387091624,1.078988387091624,24,7,9,43
1767260972549,2026.01.01 09:49:32.549,1.0786986328432295,1.0788886328432294,19,10,4,39
1767260972575,2026.01.01 09:49:32.575,1.0786762529837037,1.0788462529837037,17,9,5,27
1767260973790,2026.01.01 09:49:33.790,1.0787088471811006,1.0788688471811005,16,5,5,38
1767260974683,2026.01.01 09:49:34.683,1.0787312097888753,1.0789612097888752,23,10,2,31
1767260975233,2026.01.01 09:49:35.233,1.0787308107286577,1.0788908107286577,16,4,5,30
1767260975413,2026.01.01 09:49:35.413,1.0787792627562394,1.0789292627562395,15,10,9,35
1767260975831,2026.01.01 09:49:35.831,1.0786942539556084,1.0801242539556084,143,6,4,285
1767260976580,2026.01.01 09:49:36.580,1.0787044746741836,1.0788644746741836,16,12,10,22
1767260977991,2026.01.01 09:49:37.991,1.0786649661676406,1.0788549661676405,19,2,3,31
1767260979212,2026.01.01 09:49:39.212,1.0787108677410746,1.0789408677410746,23,2,14,34
1767260980079,2026.01.01 09:49:40.079,1.0787452210945565,1.0788552210945566,11,12,7,35
1767260980318,2026.01.01 09:49:40.318,1.0787813885054995,1.0790113885054995,23,9,8,32
1767260980446,2026.01.01 09:49:40.446,1.0788636575971349,1.0790536575971348,19,7,13,26
1767260981635,2026.01.01 09:49:41.635,1.0789199749737568,1.0790299749737569,11,7,13,34
1767260982428,2026.01.01 09:49:42.428,1.0789121039070682,1.079142103907068,23,13,10,22
1767260982902,2026.01.01 09:49:42.902,1.0789120405143937,1.0791020405143936,19,5,6,31
1767260983015,2026.01.01 09:49:43.015,1.0789420874334292,1.0791020874334292,16,7,6,27
1767260983722,2026.01.01 09:49:43.722,1.0789488961671667,1.0791788961671667,23,9,13,44
1767260983906,2026.01.01 09:49:43.906,1.0789841548332622,1.079174154833262,19,10,5,31
1767260984660,2026.01.01 09:49:44.660,1.0788726388120236,1.0790326388120235,16,5,11,37
1767260986114,2026.01.01 09:49:46.114,1.078966678987963,1.079126678987963,16,9,6,22
1767260987281,2026.01.01 09:49:47.281,1.078969730417141,1.079109730417141,14,1,9,31
1767260988705,2026.01.01 09:49:48.705,1.0788886071505963,1.0789886071505963,10,13,2,42
1767260989379,2026.01.01 09:49:49.379,1.0788429174830172,1.0790729174830171,23,12,10,40
1767260989421,2026.01.01 09:49:49.421,1.0787364511304587,1.0788464511304587,11,3,11,42
1767260989485,2026.01.01 09:49:49.485,1.0786819393764495,1.0789019393764496,22,7,3,21
1767260990013,2026.01.01 09:49:50.013,1.0786748269550175,1.0788548269550176,18,4,1,33
1767260990778,2026.01.01 09:49:50.778,1.0787505626856422,1.080090562685642,134,2,4,512
1767260990799,2026.01.01 09:49:50.799,1.078771096414913,1.078941096414913,17,12,2,23
1767260991528,2026.01.01 09:49:51.528,1.0787827394455114,1.0789727394455113,19,14,6,36
1767260992092,2026.01.01 09:49:52.092,1.0787259842194505,1.0788259842194505,10,3,13,34
1767260992474,2026.01.01 09:49:52.474,1.0786847599541678,1.0788347599541679,15,7,1,35
1767260992967,2026.01.01 09:49:52.967,1.0786474135694992,1.0788874135694992,24,8,8,24
1767260993949,2026.01.01 09:49:53.949,1.0786121071388899,1.07885210713889,24,11,10,43
1767260995210,2026.01.01 09:49:55.210,1.0785945302950775,1.0787745302950775,18,9,6,36
1767260995842,2026.01.01 09:49:55.842,1.0785807297419918,1.0788207297419918,24,6,9,42
1767260996158,2026.01.01 09:49:56.158,1.0785637758233104,1.0787337758233104,17,10,12,26
1767260996624,2026.01.01 09:49:56.624,1.078530209611797,1.078650209611797,12,9,6,42
1767260996793,2026.01.01 09:49:56.793,1.0785369622700876,1.0786669622700875,13,4,10,34
1767260997133,2026.01.01 09:49:57.133,1.0785212415309193,1.0787612415309193,24,12,7,36
1767260997918,2026.01.01 09:49:57.918,1.0784414631686081,1.078561463168608,12,5,5,31
1767260998152,2026.01.01 09:49:58.152,1.078443182259721,1.078593182259721,15,1,14,30
1767260999144,2026.01.01 09:49:59.144,1.078437344059832,1.078667344059832,23,14,8,38
1767260999882,2026.01.01 09:49:59.882,1.0783583626872042,1.0785383626872043,18,9,8,30
1767261001371,2026.01.01 09:50:01.371,1.0783287976148694,1.0785687976148695,24,9,10,21
1767261002449,2026.01.01 09:50:02.449,1.07835865124292,1.07852865124292,17,9,9,34
1767261003696,2026.01.01 09:50:03.696,1.078301828745987,1.078541828745987,24,3,12,24
1767261004788,2026.01.01 09:50:04.788,1.0782397197925004,1.0784797197925005,24,13,6,37
1767261005441,2026.01.01 09:50:05.441,1.0782234756114009,1.078443475611401,22,10,1,40
1767261006066,2026.01.01 09:50:06.066,1.0782546222248914,1.0784446222248913,19,10,9,40
1767261006270,2026.01.01 09:50:06.270,1.0783451386044276,1.0784751386044276,13,10,3,35
1767261006768,2026.01.01 09:50:06.768,1.0783780853721703,1.0786180853721703,24,8,9,23
1767261006934,2026.01.01 09:50:06.934,1.078432326759178,1.078542326759178,11,3,7,42
1767261007553,2026.01.01 09:50:07.553,1.0784496616406032,1.0786696616406033,22,13,14,29
1767261008812,2026.01.01 09:50:08.812,1.078415405841621,1.078585405841621,17,6,12,41
1767261009233,2026.01.01 09:50:09.233,1.078447991395451,1.078617991395451,17,5,13,21
1767261010471,2026.01.01 09:50:10.471,1.0784437109930045,1.0786737109930045,23,8,3,34
1767261011583,2026.01.01 09:50:11.583,1.0784625626848958,1.0786725626848959,21,3,9,23
1767261012740,2026.01.01 09:50:12.740,1.0784152611935784,1.0786152611935784,20,14,14,35
1767261013220,2026.01.01 09:50:13.220,1.0784385834836203,1.0785885834836204,15,1,7,26
1767261014471,2026.01.01 09:50:14.471,1.0784325580737821,1.078662558073782,23,12,7,44
1767261014996,2026.01.01 09:50:14.996,1.0784441209611413,1.0786141209611413,17,9,7,44
1767261016133,2026.01.01 09:50:16.133,1.0784398673024,1.0786198673024001,18,10,2,31
1767261016535,2026.01.01 09:50:16.535,1.078426007146633,1.078646007146633,22,9,11,22
1767261017175,2026.01.01 09:50:17.175,1.0784502416856139,1.0785502416856139,10,3,4,36
1767261017792,2026.01.01 09:50:17.792,1.0784299371291692,1.0786099371291693,18,2,10,28
1767261018781,2026.01.01 09:50:18.781,1.0783505027226503,1.0784605027226504,11,4,8,27
1767261019224,2026.01.01 09:50:19.224,1.0782568042188663,1.0784868042188662,23,14,12,42
1767261020588,2026.01.01 09:50:20.588,1.0782660250473375,1.0784860250473376,22,8,2,25
1767261021764,2026.01.01 09:50:21.764,1.0782436641566011,1.078343664156601,10,6,13,34
1767261022313,2026.01.01 09:50:22.313,1.0781572091977296,1.0783272091977296,17,10,4,29
1767261022600,2026.01.01 09:50:22.600,1.0781625359460822,1.0783325359460822,17,1,10,42
1767261022842,2026.01.01 09:50:22.842,1.0781578422183336,1.0783578422183335,20,8,8,44
1767261023965,2026.01.01 09:50:23.965,1.0781328615386725,1.0782628615386725,13,5,12,25
1767261025197,2026.01.01 09:50:25.197,1.0781452020045814,1.0783152020045814,17,13,3,34
1767261025568,2026.01.01 09:50:25.568,1.0782109567050868,1.0783709567050868,16,6,12,33
1767261027042,2026.01.01 09:50:27.042,1.0782751862410211,1.0784951862410213,22,5,6,38
1767261027077,2026.01.01 09:50:27.077,1.0782823744731767,1.0783923744731767,11,10,12,32
1767261028135,2026.01.01 09:50:28.135,1.0782781389515335,1.0784181389515335,14,5,2,33
1767261029562,2026.01.01 09:50:29.562,1.078286025711914,1.078516025711914,23,3,8,22
1767261030078,2026.01.01 09:50:30.078,1.0783014760585528,1.0784914760585527,19,14,8,23
1767261031412,2026.01.01 09:50:31.412,1.0782880611496999,1.0784180611496998,13,4,12,33
1767261032784,2026.01.01 09:50:32.784,1.0782967883026975,1.0784167883026974,12,5,13,33
1767261033060,2026.01.01 09:50:33.060,1.0782181068241454,1.0783181068241454,10,11,1,27
1767261033530,2026.01.01 09:50:33.530,1.0782221742683127,1.0783621742683127,14,11,3,29
1767261033995,2026.01.01 09:50:33.995,1.078246014948064,1.0784360149480638,19,2,14,28
1767261035388,2026.01.01 09:50:35.388,1.0782215228509635,1.0783915228509635,17,6,2,33
1767261036489,2026.01.01 09:50:36.489,1.0782167492187493,1.0784267492187494,21,2,7,27
1767261037505,2026.01.01 09:50:37.505,1.0781611739497143,1.0783411739497144,18,4,7,30
1767261038377,2026.01.01 09:50:38.377,1.0780986582705663,1.0782586582705662,16,12,4,29
1767261039822,2026.01.01 09:50:39.822,1.0781091990244642,1.0783191990244643,21,1,12,37
1767261040322,2026.01.01 09:50:40.322,1.0780727208736773,1.0782727208736773,20,4,12,23
1767261041404,2026.01.01 09:50:41.404,1.0779838795905985,1.0780838795905985,10,14,8,23
1767261041977,2026.01.01 09:50:41.977,1.0779282906756418,1.0780282906756418,10,7,3,31
1767261043112,2026.01.01 09:50:43.112,1.0778799717209522,1.0781199717209522,24,14,14,37
1767261043337,2026.01.01 09:50:43.337,1.0779187007458388,1.0780187007458388,10,8,9,27
1767261044808,2026.01.01 09:50:44.808,1.0779276564464073,1.0780376564464074,11,2,5,22
1767261045376,2026.01.01 09:50:45.376,1.0778840763364994,1.0779840763364994,10,3,14,37
1767261045544,2026.01.01 09:50:45.544,1.0778546880412507,1.0779846880412507,13,1,13,26
1767261046042,2026.01.01 09:50:46.042,1.077920292262056,1.078110292262056,19,7,14,20
1767261046737,2026.01.01 09:50:46.737,1.077967097383816,1.078147097383816,18,4,2,41
1767261048012,2026.01.01 09:50:48.012,1.077911194362417,1.078121194362417,21,11,9,32
1767261048815,2026.01.01 09:50:48.815,1.0779693706553983,1.0780993706553983,13,10,1,22
1767261048829,2026.01.01 09:50:48.829,1.0779653392149757,1.0781853392149758,22,8,11,22
1767261049199,2026.01.01 09:50:49.199,1.0780053197962787,1.0781353197962786,13,5,8,34
1767261049667,2026.01.01 09:50:49.667,1.0779971543985285,1.0781571543985284,16,9,6,40
1767261049924,2026.01.01 09:50:49.924,1.0780564458584656,1.0791564458584657,110,6,12,579
1767261050879,2026.01.01 09:50:50.879,1.0779984648278886,1.0781984648278886,20,11,1,23
1767261051310,2026.01.01 09:50:51.310,1.0779856923063196,1.0781656923063196,18,10,14,32
1767261051334,2026.01.01 09:50:51.334,1.0780465152952146,1.0782065152952145,16,2,4,32
1767261052079,2026.01.01 09:50:52.079,1.0779268848878047,1.0780268848878047,10,1,3,34
1767261053234,2026.01.01 09:50:53.234,1.0779245818175984,1.0780245818175984,10,1,7,38
1767261053520,2026.01.01 09:50:53.520,1.0779049045016047,1.0780349045016047,13,12,7,35
1767261053982,2026.01.01 09:50:53.982,1.077939137563132,1.078069137563132,13,12,6,26
1767261055405,2026.01.01 09:50:55.405,1.0779926332349026,1.0780926332349026,10,14,14,22
1767261056732,2026.01.01 09:50:56.732,1.0780291474258679,1.078179147425868,15,14,10,39
1767261057339,2026.01.01 09:50:57.339,1.0780411974385378,1.0782311974385377,19,9,14,21
1767261057794,2026.01.01 09:50:57.794,1.0780432256659425,1.0781532256659425,11,1,10,37
1767261058013,2026.01.01 09:50:58.013,1.0780260901348684,1.0782260901348684,20,3,12,44
1767261058736,2026.01.01 09:50:58.736,1.0780365887659447,1.0781765887659447,14,12,8,30
1767261059047,2026.01.01 09:50:59.047,1.078109571507424,1.078279571507424,17,2,7,20
1767261060303,2026.01.01 09:51:00.303,1.07806804589251,1.07830804589251,24,12,4,35
1767261060315,2026.01.01 09:51:00.315,1.0780479418187539,1.0781679418187538,12,4,7,36
1767261061314,2026.01.01 09:51:01.314,1.0780441663201257,1.0782241663201257,18,1,1,35
1767261062440,2026.01.01 09:51:02.440,1.0780942129540854,1.0782542129540853,16,1,3,29
1767261062969,2026.01.01 09:51:02.969,1.078105378071063,1.078285378071063,18,4,2,36
1767261064430,2026.01.01 09:51:04.430,1.0781545521658402,1.0782545521658402,10,13,7,22
1767261064932,2026.01.01 09:51:04.932,1.0782062576653655,1.0783462576653655,14,13,9,37
1767261066200,2026.01.01 09:51:06.200,1.0782358595066563,1.0784458595066564,21,14,5,38
1767261066829,2026.01.01 09:51:06.829,1.0781826598258282,1.0784026598258283,22,4,9,33
1767261068023,2026.01.01 09:51:08.023,1.078265714521423,1.0783857145214228,12,7,12,40
1767261068363,2026.01.01 09:51:08.363,1.0783363335549776,1.0784663335549776,13,8,13,44
1767261068705,2026.01.01 09:51:08.705,1.0783395105575027,1.0784695105575026,13,13,8,21
1767261068764,2026.01.01 09:51:08.764,1.0782704220453785,1.0784704220453785,20,8,1,31
1767261069636,2026.01.01 09:51:09.636,1.0781923971374847,1.0784023971374848,21,8,14,30
1767261069917,2026.01.01 09:51:09.917,1.0782051129188126,1.0783651129188125,16,14,11,36
1767261070506,2026.01.01 09:51:10.506,1.078170025396706,1.0783600253967058,19,14,2,25
1767261071791,2026.01.01 09:51:11.791,1.078084165940038,1.078284165940038,20,12,6,38
1767261072360,2026.01.01 09:51:12.360,1.0780051976550697,1.0781751976550698,17,14,5,32
1767261073065,2026.01.01 09:51:13.065,1.0779816985264032,1.0781816985264032,20,9,11,26
1767261074188,2026.01.01 09:51:14.188,1.0779914450050938,1.0781814450050937,19,1,7,41
1767261074643,2026.01.01 09:51:14.643,1.0780617306576445,1.0782017306576446,14,9,9,30
1767261075669,2026.01.01 09:51:15.669,1.078085941696362,1.078305941696362,22,10,14,26
1767261077034,2026.01.01 09:51:17.034,1.0780668714698385,1.0793368714698386,127,8,4,586
1767261078206,2026.01.01 09:51:18.206,1.078085868947722,1.078295868947722,21,1,8,32
1767261078572,2026.01.01 09:51:18.572,1.0781003973270016,1.0782903973270015,19,7,4,40
1767261078855,2026.01.01 09:51:18.855,1.0781373745873613,1.0782973745873612,16,9,3,20
1767261079907,2026.01.01 09:51:19.907,1.078135377481682,1.0782553774816819,12,4,12,38
1767261080227,2026.01.01 09:51:20.227,1.0781871873692326,1.0783071873692325,12,13,2,38
1767261081106,2026.01.01 09:51:21.106,1.078228409959244,1.078348409959244,12,13,8,42
1767261082001,2026.01.01 09:51:22.001,1.0782325449594259,1.078442544959426,21,9,11,34
1767261082164,2026.01.01 09:51:22.164,1.0782265837416127,1.0783565837416127,13,1,8,33
1767261083587,2026.01.01 09:51:23.587,1.0782725711655623,1.0784225711655624,15,9,11,22
1767261084880,2026.01.01 09:51:24.880,1.0782368974496568,1.0784768974496568,24,6,12,40
1767261085509,2026.01.01 09:51:25.509,1.0781615668081996,1.0783015668081997,14,4,3,39
1767261086401,2026.01.01 09:51:26.401,1.0780859519086154,1.0782559519086155,17,12,1,23
1767261087207,2026.01.01 09:51:27.207,1.078046133184861,1.078276133184861,23,12,13,26
1767261087341,2026.01.01 09:51:27.341,1.0780791157998,1.0783091157998,23,5,6,20
1767261088728,2026.01.01 09:51:28.728,1.0780579758570694,1.0782679758570695,21,7,5,42
1767261090034,2026.01.01 09:51:30.034,1.0780682016572098,1.07828820165721,22,10,8,43
1767261090662,2026.01.01 09:51:30.662,1.078043436853666,1.078183436853666,14,13,6,38
1767261090916,2026.01.01 09:51:30.916,1.0780190689853666,1.0782190689853666,20,4,4,22
1767261091773,2026.01.01 09:51:31.773,1.0779677958016411,1.0781777958016412,21,8,10,39
1767261092232,2026.01.01 09:51:32.232,1.0779632010203704,1.0781032010203704,14,3,10,34
1767261093171,2026.01.01 09:51:33.171,1.0779544428335814,1.0781844428335814,23,2,12,32
1767261094451,2026.01.01 09:51:34.451,1.0779750760847404,1.0781650760847403,19,1,12,41
1767261094980,2026.01.01 09:51:34.980,1.077989460965091,1.0780994609650911,11,14,11,33
1767261096154,2026.01.01 09:51:36.154,1.0779796035960432,1.0781896035960432,21,13,2,26
1767261096525,2026.01.01 09:51:36.525,1.0779042991537902,1.0781042991537901,20,6,8,20
1767261096542,2026.01.01 09:51:36.542,1.0779578281271691,1.078157828127169,20,2,5,32
1767261097029,2026.01.01 09:51:37.029,1.0779535759102172,1.0780935759102173,14,8,12,23
1767261098414,2026.01.01 09:51:38.414,1.0779575580447118,1.0781975580447118,24,11,8,31
1767261098918,2026.01.01 09:51:38.918,1.0780375827980024,1.0782475827980025,21,10,5,26
1767261099760,2026.01.01 09:51:39.760,1.0780829939043322,1.078242993904332,16,13,6,21
1767261101220,2026.01.01 09:51:41.220,1.078105316364273,1.0782153163642731,11,4,13,36
1767261102292,2026.01.01 09:51:42.292,1.0781052010749046,1.0783352010749045,23,9,10,20
1767261102894,2026.01.01 09:51:42.894,1.0781046187974628,1.0783246187974629,22,4,14,33
1767261103090,2026.01.01 09:51:43.090,1.0781166245223488,1.078266624522349,15,4,5,41
1767261103853,2026.01.01 09:51:43.853,1.0781369698586418,1.0782969698586418,16,13,11,40
1767261103955,2026.01.01 09:51:43.955,1.078222539946431,1.079072539946431,85,12,3,412
1767261104050,2026.01.01 09:51:44.050,1.078346203250569,1.0785262032505691,18,8,10,22
1767261105127,2026.01.01 09:51:45.127,1.0783607162908393,1.0785907162908392,23,12,8,30
1767261105273,2026.01.01 09:51:45.273,1.0782530524872371,1.078383052487237,13,13,3,26
1767261105703,2026.01.01 09:51:45.703,1.0782054652635724,1.0784354652635724,23,8,4,44
1767261105786,2026.01.01 09:51:45.786,1.078296040107666,1.078526040107666,23,5,6,28
1767261106975,2026.01.01 09:51:46.975,1.0783319727390788,1.0785519727390789,22,3,2,41
1767261108263,2026.01.01 09:51:48.263,1.078353275063441,1.078543275063441,19,12,14,22
1767261108443,2026.01.01 09:51:48.443,1.078344933167871,1.078584933167871,24,2,7,20
1767261108622,2026.01.01 09:51:48.622,1.0782854820649095,1.0783854820649095,10,9,5,38
1767261109503,2026.01.01 09:51:49.503,1.0783693715526468,1.0785993715526467,23,14,12,21
1767261109834,2026.01.01 09:51:49.834,1.0783282110400731,1.0784982110400732,17,9,10,40
1767261110299,2026.01.01 09:51:50.299,1.0783646766309,1.0786046766309,24,5,13,43
1767261111252,2026.01.01 09:51:51.252,1.0782996415424124,1.0784696415424124,17,14,5,24
1767261112051,2026.01.01 09:51:52.051,1.0782888741081709,1.0784488741081708,16,13,5,36
1767261112673,2026.01.01 09:51:52.673,1.0783385219646935,1.0785085219646935,17,8,13,38
1767261113861,2026.01.01 09:51:53.861,1.0783260372560703,1.0784360372560704,11,7,13,24
1767261114759,2026.01.01 09:51:54.759,1.0783076147623019,1.0784276147623018,12,3,2,42
1767261115117,2026.01.01 09:51:55.117,1.0783081465757194,1.0784881465757195,18,12,11,40
1767261116601,2026.01.01 09:51:56.601,1.0782413464310976,1.0783413464310976,10,5,13,33
1767261117807,2026.01.01 09:51:57.807,1.0781651390857454,1.0783351390857454,17,13,12,29
1767261117826,2026.01.01 09:51:57.826,1.07820085090988,1.07837085090988,17,9,10,40
1767261118575,2026.01.01 09:51:58.575,1.078179740413599,1.078339740413599,16,4,9,26
1767261119873,2026.01.01 09:51:59.873,1.0782150646516282,1.0784350646516283,22,3,3,27
1767261121344,2026.01.01 09:52:01.344,1.0782709738024858,1.0785009738024858,23,7,12,27
1767261122624,2026.01.01 09:52:02.624,1.0783309059329356,1.0785309059329355,20,8,7,26
1767261123300,2026.01.01 09:52:03.300,1.0782498555187068,1.0783898555187068,14,5,5,32
1767261123855,2026.01.01 09:52:03.855,1.078214964054294,1.078344964054294,13,13,10,33
1767261123993,2026.01.01 09:52:03.993,1.0782418433196461,1.078431843319646,19,8,10,38
1767261124603,2026.01.01 09:52:04.603,1.0782694934032413,1.0784594934032412,19,5,5,30
1767261125217,2026.01.01 09:52:05.217,1.0783819652824511,1.0786019652824512,22,9,4,21
1767261125553,2026.01.01 09:52:05.553,1.0783365846057895,1.0785765846057895,24,7,10,36
1767261126542,2026.01.01 09:52:06.542,1.0783949930258623,1.0785849930258622,19,5,6,25
1767261126955,2026.01.01 09:52:06.955,1.078413606756364,1.078643606756364,23,13,7,28
1767261127593,2026.01.01 09:52:07.593,1.078331594963031,1.078521594963031,19,9,7,38
1767261128985,2026.01.01 09:52:08.985,1.0783042042011948,1.0784542042011949,15,5,11,24
1767261129712,2026.01.01 09:52:09.712,1.0783173306018108,1.0785273306018108,21,8,12,28
1767261130762,2026.01.01 09:52:10.762,1.078232112266396,1.078432112266396,20,12,8,44
1767261131045,2026.01.01 09:52:11.045,1.0781284169661474,1.0782284169661474,10,4,5,26
1767261131739,2026.01.01 09:52:11.739,1.0780403548372155,1.0782603548372156,22,9,7,23
1767261131864,2026.01.01 09:52:11.864,1.0780533115199697,1.0781933115199698,14,12,12,37
1767261132734,2026.01.01 09:52:12.734,1.0780290781570332,1.0782590781570331,23,6,14,37
1767261133436,2026.01.01 09:52:13.436,1.0779980803721674,1.0781280803721673,13,6,4,39
1767261134560,2026.01.01 09:52:14.560,1.0779687992804092,1.0780987992804092,13,14,9,36
1767261135675,2026.01.01 09:52:15.675,1.0778975931598263,1.0780575931598262,16,3,5,23
1767261136008,2026.01.01 09:52:16.008,1.0778747730006843,1.0780547730006844,18,13,3,41
1767261136978,2026.01.01 09:52:16.978,1.0777837530982808,1.0779537530982808,17,3,5,35
